Data loaded!
Total unique citation sentences: 58405093
Processing chunk 4 (40000000 to 50000000)
[0/10000000] Processed: 384 | Elapsed: 0.02 min | ETA: 419.75 min
[1881600/10000000] Processed: 1,881,984 | Elapsed: 71.11 min | ETA: 306.74 min
[1920000/10000000] Processed: 1,920,384 | Elapsed: 72.57 min | ETA: 305.32 min
[1958400/10000000] Processed: 1,958,784 | Elapsed: 74.02 min | ETA: 303.85 min
[1996800/10000000] Processed: 1,997,184 | Elapsed: 75.38 min | ETA: 302.04 min
[2035200/10000000] Processed: 2,035,584 | Elapsed: 76.76 min | ETA: 300.34 min
[2073600/10000000] Processed: 2,073,984 | Elapsed: 78.21 min | ETA: 298.90 min
[2112000/10000000] Processed: 2,112,384 | Elapsed: 79.65 min | ETA: 297.42 min
[2150400/10000000] Processed: 2,150,784 | Elapsed: 81.08 min | ETA: 295.91 min
[2188800/10000000] Processed: 2,189,184 | Elapsed: 82.52 min | ETA: 294.42 min
[2227200/10000000] Processed: 2,227,584 | Elapsed: 83.96 min | ETA: 292.96 min
[2265600/10000000] Processed: 2,265,984 | Elapsed: 85.41 min | ETA: 291.52 min
[2304000/10000000] Processed: 2,304,384 | Elapsed: 86.81 min | ETA: 289.89 min
[2342400/10000000] Processed: 2,342,784 | Elapsed: 88.23 min | ETA: 288.36 min
[2380800/10000000] Processed: 2,381,184 | Elapsed: 89.66 min | ETA: 286.87 min
[2419200/10000000] Processed: 2,419,584 | Elapsed: 91.06 min | ETA: 285.29 min
[2457600/10000000] Processed: 2,457,984 | Elapsed: 92.50 min | ETA: 283.84 min
[2496000/10000000] Processed: 2,496,384 | Elapsed: 93.95 min | ETA: 282.41 min
[2534400/10000000] Processed: 2,534,784 | Elapsed: 95.38 min | ETA: 280.92 min
[2572800/10000000] Processed: 2,573,184 | Elapsed: 96.80 min | ETA: 279.38 min
[2611200/10000000] Processed: 2,611,584 | Elapsed: 98.22 min | ETA: 277.86 min
[2649600/10000000] Processed: 2,649,984 | Elapsed: 99.66 min | ETA: 276.41 min
[2688000/10000000] Processed: 2,688,384 | Elapsed: 101.09 min | ETA: 274.95 min
[2726400/10000000] Processed: 2,726,784 | Elapsed: 102.51 min | ETA: 273.41 min
[2764800/10000000] Processed: 2,765,184 | Elapsed: 103.94 min | ETA: 271.96 min
[2803200/10000000] Processed: 2,803,584 | Elapsed: 105.40 min | ETA: 270.56 min
[2841600/10000000] Processed: 2,841,984 | Elapsed: 106.82 min | ETA: 269.04 min
[2880000/10000000] Processed: 2,880,384 | Elapsed: 108.25 min | ETA: 267.57 min
[2918400/10000000] Processed: 2,918,784 | Elapsed: 109.68 min | ETA: 266.09 min
[2956800/10000000] Processed: 2,957,184 | Elapsed: 111.09 min | ETA: 264.58 min
[2995200/10000000] Processed: 2,995,584 | Elapsed: 112.53 min | ETA: 263.13 min
[3033600/10000000] Processed: 3,033,984 | Elapsed: 113.98 min | ETA: 261.70 min
[3072000/10000000] Processed: 3,072,384 | Elapsed: 115.42 min | ETA: 260.26 min
[3110400/10000000] Processed: 3,110,784 | Elapsed: 116.86 min | ETA: 258.80 min
[3148800/10000000] Processed: 3,149,184 | Elapsed: 118.30 min | ETA: 257.35 min
[3187200/10000000] Processed: 3,187,584 | Elapsed: 119.74 min | ETA: 255.91 min
[3225600/10000000] Processed: 3,225,984 | Elapsed: 121.16 min | ETA: 254.42 min
[3264000/10000000] Processed: 3,264,384 | Elapsed: 122.58 min | ETA: 252.92 min
[3302400/10000000] Processed: 3,302,784 | Elapsed: 124.04 min | ETA: 251.52 min
[3340800/10000000] Processed: 3,341,184 | Elapsed: 125.50 min | ETA: 250.11 min
[3379200/10000000] Processed: 3,379,584 | Elapsed: 126.92 min | ETA: 248.64 min
[3417600/10000000] Processed: 3,417,984 | Elapsed: 128.38 min | ETA: 247.22 min
[3456000/10000000] Processed: 3,456,384 | Elapsed: 129.84 min | ETA: 245.81 min
[3494400/10000000] Processed: 3,494,784 | Elapsed: 131.25 min | ETA: 244.32 min
[3532800/10000000] Processed: 3,533,184 | Elapsed: 132.70 min | ETA: 242.88 min
[3571200/10000000] Processed: 3,571,584 | Elapsed: 134.13 min | ETA: 241.41 min
[3609600/10000000] Processed: 3,609,984 | Elapsed: 135.57 min | ETA: 239.98 min
[3648000/10000000] Processed: 3,648,384 | Elapsed: 137.02 min | ETA: 238.55 min
[3686400/10000000] Processed: 3,686,784 | Elapsed: 138.46 min | ETA: 237.10 min
[3724800/10000000] Processed: 3,725,184 | Elapsed: 139.91 min | ETA: 235.66 min
[3763200/10000000] Processed: 3,763,584 | Elapsed: 141.35 min | ETA: 234.22 min
[3801600/10000000] Processed: 3,801,984 | Elapsed: 142.78 min | ETA: 232.77 min
[3840000/10000000] Processed: 3,840,384 | Elapsed: 144.24 min | ETA: 231.34 min
[3878400/10000000] Processed: 3,878,784 | Elapsed: 145.69 min | ETA: 229.92 min
[3916800/10000000] Processed: 3,917,184 | Elapsed: 147.15 min | ETA: 228.50 min
[3955200/10000000] Processed: 3,955,584 | Elapsed: 148.60 min | ETA: 227.07 min
[3993600/10000000] Processed: 3,993,984 | Elapsed: 150.01 min | ETA: 225.57 min
[4032000/10000000] Processed: 4,032,384 | Elapsed: 151.42 min | ETA: 224.09 min
[4070400/10000000] Processed: 4,070,784 | Elapsed: 152.87 min | ETA: 222.66 min
[4108800/10000000] Processed: 4,109,184 | Elapsed: 154.32 min | ETA: 221.23 min
[4147200/10000000] Processed: 4,147,584 | Elapsed: 155.78 min | ETA: 219.81 min
[4185600/10000000] Processed: 4,185,984 | Elapsed: 157.24 min | ETA: 218.39 min
[4224000/10000000] Processed: 4,224,384 | Elapsed: 158.69 min | ETA: 216.96 min
[4262400/10000000] Processed: 4,262,784 | Elapsed: 160.13 min | ETA: 215.52 min
[4300800/10000000] Processed: 4,301,184 | Elapsed: 161.56 min | ETA: 214.06 min
[4339200/10000000] Processed: 4,339,584 | Elapsed: 163.01 min | ETA: 212.63 min
[4377600/10000000] Processed: 4,377,984 | Elapsed: 164.44 min | ETA: 211.17 min
[4416000/10000000] Processed: 4,416,384 | Elapsed: 165.88 min | ETA: 209.72 min
[4454400/10000000] Processed: 4,454,784 | Elapsed: 167.34 min | ETA: 208.30 min
[4492800/10000000] Processed: 4,493,184 | Elapsed: 168.79 min | ETA: 206.87 min
[4531200/10000000] Processed: 4,531,584 | Elapsed: 170.24 min | ETA: 205.43 min
[4569600/10000000] Processed: 4,569,984 | Elapsed: 171.68 min | ETA: 203.98 min
[4608000/10000000] Processed: 4,608,384 | Elapsed: 173.12 min | ETA: 202.55 min
[4646400/10000000] Processed: 4,646,784 | Elapsed: 174.58 min | ETA: 201.12 min
[4684800/10000000] Processed: 4,685,184 | Elapsed: 176.02 min | ETA: 199.68 min
[4723200/10000000] Processed: 4,723,584 | Elapsed: 177.47 min | ETA: 198.24 min
[4761600/10000000] Processed: 4,761,984 | Elapsed: 178.92 min | ETA: 196.81 min
[4800000/10000000] Processed: 4,800,384 | Elapsed: 180.35 min | ETA: 195.35 min
[4838400/10000000] Processed: 4,838,784 | Elapsed: 181.81 min | ETA: 193.92 min
[4876800/10000000] Processed: 4,877,184 | Elapsed: 183.26 min | ETA: 192.49 min
[4915200/10000000] Processed: 4,915,584 | Elapsed: 184.71 min | ETA: 191.05 min
[4953600/10000000] Processed: 4,953,984 | Elapsed: 186.17 min | ETA: 189.62 min
[4992000/10000000] Processed: 4,992,384 | Elapsed: 187.60 min | ETA: 188.18 min
[5030400/10000000] Processed: 5,030,784 | Elapsed: 189.06 min | ETA: 186.75 min
[5068800/10000000] Processed: 5,069,184 | Elapsed: 190.52 min | ETA: 185.32 min
[5107200/10000000] Processed: 5,107,584 | Elapsed: 191.97 min | ETA: 183.88 min
[5145600/10000000] Processed: 5,145,984 | Elapsed: 193.39 min | ETA: 182.42 min
[5184000/10000000] Processed: 5,184,384 | Elapsed: 194.83 min | ETA: 180.97 min
[5222400/10000000] Processed: 5,222,784 | Elapsed: 196.27 min | ETA: 179.53 min
[5260800/10000000] Processed: 5,261,184 | Elapsed: 197.72 min | ETA: 178.09 min
[5299200/10000000] Processed: 5,299,584 | Elapsed: 199.16 min | ETA: 176.65 min
[5337600/10000000] Processed: 5,337,984 | Elapsed: 200.62 min | ETA: 175.21 min
[5376000/10000000] Processed: 5,376,384 | Elapsed: 202.06 min | ETA: 173.77 min
[5414400/10000000] Processed: 5,414,784 | Elapsed: 203.49 min | ETA: 172.31 min
[5452800/10000000] Processed: 5,453,184 | Elapsed: 204.94 min | ETA: 170.88 min
[5491200/10000000] Processed: 5,491,584 | Elapsed: 206.38 min | ETA: 169.44 min
[5529600/10000000] Processed: 5,529,984 | Elapsed: 207.84 min | ETA: 168.00 min
[5568000/10000000] Processed: 5,568,384 | Elapsed: 209.30 min | ETA: 166.57 min
[5606400/10000000] Processed: 5,606,784 | Elapsed: 210.75 min | ETA: 165.13 min
[5644800/10000000] Processed: 5,645,184 | Elapsed: 212.20 min | ETA: 163.69 min
[5683200/10000000] Processed: 5,683,584 | Elapsed: 213.65 min | ETA: 162.26 min
[5721600/10000000] Processed: 5,721,984 | Elapsed: 215.11 min | ETA: 160.83 min
[5760000/10000000] Processed: 5,760,384 | Elapsed: 216.57 min | ETA: 159.40 min
[5798400/10000000] Processed: 5,798,784 | Elapsed: 218.04 min | ETA: 157.97 min
[5836800/10000000] Processed: 5,837,184 | Elapsed: 219.50 min | ETA: 156.54 min
[5875200/10000000] Processed: 5,875,584 | Elapsed: 220.95 min | ETA: 155.10 min
[5913600/10000000] Processed: 5,913,984 | Elapsed: 222.41 min | ETA: 153.66 min
[5952000/10000000] Processed: 5,952,384 | Elapsed: 223.86 min | ETA: 152.22 min
[5990400/10000000] Processed: 5,990,784 | Elapsed: 225.30 min | ETA: 150.78 min
[6028800/10000000] Processed: 6,029,184 | Elapsed: 226.75 min | ETA: 149.34 min
[6067200/10000000] Processed: 6,067,584 | Elapsed: 228.20 min | ETA: 147.90 min
[6105600/10000000] Processed: 6,105,984 | Elapsed: 229.65 min | ETA: 146.45 min
[6144000/10000000] Processed: 6,144,384 | Elapsed: 231.10 min | ETA: 145.02 min
[6182400/10000000] Processed: 6,182,784 | Elapsed: 232.55 min | ETA: 143.57 min
[6220800/10000000] Processed: 6,221,184 | Elapsed: 233.99 min | ETA: 142.13 min
[6259200/10000000] Processed: 6,259,584 | Elapsed: 235.44 min | ETA: 140.69 min
[6297600/10000000] Processed: 6,297,984 | Elapsed: 236.90 min | ETA: 139.25 min
[6336000/10000000] Processed: 6,336,384 | Elapsed: 238.36 min | ETA: 137.82 min
[6374400/10000000] Processed: 6,374,784 | Elapsed: 239.82 min | ETA: 136.38 min
[6412800/10000000] Processed: 6,413,184 | Elapsed: 241.29 min | ETA: 134.95 min
[6451200/10000000] Processed: 6,451,584 | Elapsed: 242.75 min | ETA: 133.51 min
[6489600/10000000] Processed: 6,489,984 | Elapsed: 244.20 min | ETA: 132.07 min
[6528000/10000000] Processed: 6,528,384 | Elapsed: 245.67 min | ETA: 130.64 min
[6566400/10000000] Processed: 6,566,784 | Elapsed: 247.13 min | ETA: 129.20 min
[6604800/10000000] Processed: 6,605,184 | Elapsed: 248.59 min | ETA: 127.76 min
[6643200/10000000] Processed: 6,643,584 | Elapsed: 250.05 min | ETA: 126.33 min
[6681600/10000000] Processed: 6,681,984 | Elapsed: 251.51 min | ETA: 124.89 min
[6720000/10000000] Processed: 6,720,384 | Elapsed: 252.97 min | ETA: 123.45 min
[6758400/10000000] Processed: 6,758,784 | Elapsed: 254.43 min | ETA: 122.01 min
[6796800/10000000] Processed: 6,797,184 | Elapsed: 255.89 min | ETA: 120.58 min
[6835200/10000000] Processed: 6,835,584 | Elapsed: 257.35 min | ETA: 119.14 min
[6873600/10000000] Processed: 6,873,984 | Elapsed: 258.81 min | ETA: 117.70 min
[6912000/10000000] Processed: 6,912,384 | Elapsed: 260.27 min | ETA: 116.26 min
[6950400/10000000] Processed: 6,950,784 | Elapsed: 261.74 min | ETA: 114.82 min
[6988800/10000000] Processed: 6,989,184 | Elapsed: 263.19 min | ETA: 113.38 min
[7027200/10000000] Processed: 7,027,584 | Elapsed: 264.65 min | ETA: 111.94 min
[7065600/10000000] Processed: 7,065,984 | Elapsed: 266.11 min | ETA: 110.50 min
[7104000/10000000] Processed: 7,104,384 | Elapsed: 267.57 min | ETA: 109.06 min
[7142400/10000000] Processed: 7,142,784 | Elapsed: 269.03 min | ETA: 107.62 min
[7180800/10000000] Processed: 7,181,184 | Elapsed: 270.49 min | ETA: 106.18 min
[7219200/10000000] Processed: 7,219,584 | Elapsed: 271.95 min | ETA: 104.74 min
[7257600/10000000] Processed: 7,257,984 | Elapsed: 273.41 min | ETA: 103.29 min
[7296000/10000000] Processed: 7,296,384 | Elapsed: 274.87 min | ETA: 101.85 min
[7334400/10000000] Processed: 7,334,784 | Elapsed: 276.33 min | ETA: 100.41 min
[7372800/10000000] Processed: 7,373,184 | Elapsed: 277.79 min | ETA: 98.97 min
[7411200/10000000] Processed: 7,411,584 | Elapsed: 279.25 min | ETA: 97.53 min
[7449600/10000000] Processed: 7,449,984 | Elapsed: 280.71 min | ETA: 96.08 min
[7488000/10000000] Processed: 7,488,384 | Elapsed: 282.17 min | ETA: 94.64 min
[7526400/10000000] Processed: 7,526,784 | Elapsed: 283.63 min | ETA: 93.20 min
[7564800/10000000] Processed: 7,565,184 | Elapsed: 285.09 min | ETA: 91.75 min
[7603200/10000000] Processed: 7,603,584 | Elapsed: 286.55 min | ETA: 90.31 min
[7641600/10000000] Processed: 7,641,984 | Elapsed: 288.01 min | ETA: 88.87 min
[7680000/10000000] Processed: 7,680,384 | Elapsed: 289.47 min | ETA: 87.43 min
[7718400/10000000] Processed: 7,718,784 | Elapsed: 290.93 min | ETA: 85.98 min
[7756800/10000000] Processed: 7,757,184 | Elapsed: 292.40 min | ETA: 84.54 min
[7795200/10000000] Processed: 7,795,584 | Elapsed: 293.86 min | ETA: 83.10 min
[7833600/10000000] Processed: 7,833,984 | Elapsed: 295.32 min | ETA: 81.65 min
[7872000/10000000] Processed: 7,872,384 | Elapsed: 296.78 min | ETA: 80.21 min
[7910400/10000000] Processed: 7,910,784 | Elapsed: 298.24 min | ETA: 78.76 min
[7948800/10000000] Processed: 7,949,184 | Elapsed: 299.70 min | ETA: 77.32 min
[7987200/10000000] Processed: 7,987,584 | Elapsed: 301.16 min | ETA: 75.88 min
[8025600/10000000] Processed: 8,025,984 | Elapsed: 302.62 min | ETA: 74.43 min
[8064000/10000000] Processed: 8,064,384 | Elapsed: 304.09 min | ETA: 72.99 min
[8102400/10000000] Processed: 8,102,784 | Elapsed: 305.55 min | ETA: 71.54 min
[8140800/10000000] Processed: 8,141,184 | Elapsed: 307.01 min | ETA: 70.10 min
[8179200/10000000] Processed: 8,179,584 | Elapsed: 308.47 min | ETA: 68.65 min
[8217600/10000000] Processed: 8,217,984 | Elapsed: 309.93 min | ETA: 67.21 min
[8256000/10000000] Processed: 8,256,384 | Elapsed: 311.39 min | ETA: 65.76 min
[8294400/10000000] Processed: 8,294,784 | Elapsed: 312.85 min | ETA: 64.32 min
[8332800/10000000] Processed: 8,333,184 | Elapsed: 314.32 min | ETA: 62.87 min
[8371200/10000000] Processed: 8,371,584 | Elapsed: 315.78 min | ETA: 61.42 min
[8409600/10000000] Processed: 8,409,984 | Elapsed: 317.24 min | ETA: 59.98 min
[8448000/10000000] Processed: 8,448,384 | Elapsed: 318.70 min | ETA: 58.53 min
[8486400/10000000] Processed: 8,486,784 | Elapsed: 320.16 min | ETA: 57.09 min
[8524800/10000000] Processed: 8,525,184 | Elapsed: 321.62 min | ETA: 55.64 min
[8563200/10000000] Processed: 8,563,584 | Elapsed: 323.09 min | ETA: 54.19 min
[8601600/10000000] Processed: 8,601,984 | Elapsed: 324.55 min | ETA: 52.75 min
[8640000/10000000] Processed: 8,640,384 | Elapsed: 326.01 min | ETA: 51.30 min
[8678400/10000000] Processed: 8,678,784 | Elapsed: 327.47 min | ETA: 49.85 min
[8716800/10000000] Processed: 8,717,184 | Elapsed: 328.93 min | ETA: 48.40 min
[8755200/10000000] Processed: 8,755,584 | Elapsed: 330.39 min | ETA: 46.96 min
[8793600/10000000] Processed: 8,793,984 | Elapsed: 331.85 min | ETA: 45.51 min
[8832000/10000000] Processed: 8,832,384 | Elapsed: 333.31 min | ETA: 44.06 min
[8870400/10000000] Processed: 8,870,784 | Elapsed: 334.77 min | ETA: 42.62 min
[8908800/10000000] Processed: 8,909,184 | Elapsed: 336.24 min | ETA: 41.17 min
[8947200/10000000] Processed: 8,947,584 | Elapsed: 337.69 min | ETA: 39.72 min
[8985600/10000000] Processed: 8,985,984 | Elapsed: 339.15 min | ETA: 38.27 min
[9024000/10000000] Processed: 9,024,384 | Elapsed: 340.62 min | ETA: 36.82 min
[9062400/10000000] Processed: 9,062,784 | Elapsed: 342.07 min | ETA: 35.38 min
[9100800/10000000] Processed: 9,101,184 | Elapsed: 343.54 min | ETA: 33.93 min
[9139200/10000000] Processed: 9,139,584 | Elapsed: 345.00 min | ETA: 32.48 min
[9177600/10000000] Processed: 9,177,984 | Elapsed: 346.46 min | ETA: 31.03 min
[9216000/10000000] Processed: 9,216,384 | Elapsed: 347.92 min | ETA: 29.58 min
[9254400/10000000] Processed: 9,254,784 | Elapsed: 349.38 min | ETA: 28.13 min
[9292800/10000000] Processed: 9,293,184 | Elapsed: 350.85 min | ETA: 26.68 min
[9331200/10000000] Processed: 9,331,584 | Elapsed: 352.31 min | ETA: 25.24 min
[9369600/10000000] Processed: 9,369,984 | Elapsed: 353.77 min | ETA: 23.79 min
[9408000/10000000] Processed: 9,408,384 | Elapsed: 355.24 min | ETA: 22.34 min
[9446400/10000000] Processed: 9,446,784 | Elapsed: 356.70 min | ETA: 20.89 min
[9484800/10000000] Processed: 9,485,184 | Elapsed: 358.16 min | ETA: 19.44 min
[9523200/10000000] Processed: 9,523,584 | Elapsed: 359.62 min | ETA: 17.99 min
[9561600/10000000] Processed: 9,561,984 | Elapsed: 361.08 min | ETA: 16.54 min
[9600000/10000000] Processed: 9,600,384 | Elapsed: 362.54 min | ETA: 15.09 min
[9638400/10000000] Processed: 9,638,784 | Elapsed: 364.00 min | ETA: 13.64 min
[9676800/10000000] Processed: 9,677,184 | Elapsed: 365.47 min | ETA: 12.19 min
[9715200/10000000] Processed: 9,715,584 | Elapsed: 366.93 min | ETA: 10.74 min
[9753600/10000000] Processed: 9,753,984 | Elapsed: 368.39 min | ETA: 9.29 min
[9792000/10000000] Processed: 9,792,384 | Elapsed: 369.85 min | ETA: 7.84 min
[9830400/10000000] Processed: 9,830,784 | Elapsed: 371.31 min | ETA: 6.39 min
[9868800/10000000] Processed: 9,869,184 | Elapsed: 372.77 min | ETA: 4.94 min
[9907200/10000000] Processed: 9,907,584 | Elapsed: 374.23 min | ETA: 3.49 min
[9945600/10000000] Processed: 9,945,984 | Elapsed: 375.69 min | ETA: 2.04 min
[9984000/10000000] Processed: 9,984,384 | Elapsed: 377.16 min | ETA: 0.59 min
All chunks processed
