Data loaded!
Total unique citation sentences: 58405093
Processing chunk 1 (10000000 to 20000000)
[0/10000000] Processed: 384 | Elapsed: 0.02 min | ETA: 438.24 min
[2534400/10000000] Processed: 2,534,784 | Elapsed: 97.22 min | ETA: 286.34 min
[2572800/10000000] Processed: 2,573,184 | Elapsed: 98.68 min | ETA: 284.80 min
[2611200/10000000] Processed: 2,611,584 | Elapsed: 100.14 min | ETA: 283.31 min
[2649600/10000000] Processed: 2,649,984 | Elapsed: 101.59 min | ETA: 281.76 min
[2688000/10000000] Processed: 2,688,384 | Elapsed: 103.02 min | ETA: 280.19 min
[2726400/10000000] Processed: 2,726,784 | Elapsed: 104.45 min | ETA: 278.61 min
[2764800/10000000] Processed: 2,765,184 | Elapsed: 105.91 min | ETA: 277.10 min
[2803200/10000000] Processed: 2,803,584 | Elapsed: 107.37 min | ETA: 275.59 min
[2841600/10000000] Processed: 2,841,984 | Elapsed: 108.82 min | ETA: 274.08 min
[2880000/10000000] Processed: 2,880,384 | Elapsed: 110.26 min | ETA: 272.55 min
[2918400/10000000] Processed: 2,918,784 | Elapsed: 111.71 min | ETA: 271.01 min
[2956800/10000000] Processed: 2,957,184 | Elapsed: 113.16 min | ETA: 269.49 min
[2995200/10000000] Processed: 2,995,584 | Elapsed: 114.63 min | ETA: 268.02 min
[3033600/10000000] Processed: 3,033,984 | Elapsed: 116.07 min | ETA: 266.50 min
[3072000/10000000] Processed: 3,072,384 | Elapsed: 117.52 min | ETA: 264.99 min
[3110400/10000000] Processed: 3,110,784 | Elapsed: 118.98 min | ETA: 263.51 min
[3148800/10000000] Processed: 3,149,184 | Elapsed: 120.42 min | ETA: 261.96 min
[3187200/10000000] Processed: 3,187,584 | Elapsed: 121.86 min | ETA: 260.43 min
[3225600/10000000] Processed: 3,225,984 | Elapsed: 123.31 min | ETA: 258.92 min
[3264000/10000000] Processed: 3,264,384 | Elapsed: 124.76 min | ETA: 257.43 min
[3302400/10000000] Processed: 3,302,784 | Elapsed: 126.21 min | ETA: 255.92 min
[3340800/10000000] Processed: 3,341,184 | Elapsed: 127.66 min | ETA: 254.42 min
[3379200/10000000] Processed: 3,379,584 | Elapsed: 129.10 min | ETA: 252.90 min
[3417600/10000000] Processed: 3,417,984 | Elapsed: 130.55 min | ETA: 251.40 min
[3456000/10000000] Processed: 3,456,384 | Elapsed: 131.99 min | ETA: 249.87 min
[3494400/10000000] Processed: 3,494,784 | Elapsed: 133.43 min | ETA: 248.37 min
[3532800/10000000] Processed: 3,533,184 | Elapsed: 134.87 min | ETA: 246.86 min
[3571200/10000000] Processed: 3,571,584 | Elapsed: 136.33 min | ETA: 245.38 min
[3609600/10000000] Processed: 3,609,984 | Elapsed: 137.81 min | ETA: 243.93 min
[3648000/10000000] Processed: 3,648,384 | Elapsed: 139.28 min | ETA: 242.49 min
[3686400/10000000] Processed: 3,686,784 | Elapsed: 140.76 min | ETA: 241.03 min
[3724800/10000000] Processed: 3,725,184 | Elapsed: 142.23 min | ETA: 239.58 min
[3763200/10000000] Processed: 3,763,584 | Elapsed: 143.71 min | ETA: 238.14 min
[3801600/10000000] Processed: 3,801,984 | Elapsed: 145.18 min | ETA: 236.68 min
[3840000/10000000] Processed: 3,840,384 | Elapsed: 146.66 min | ETA: 235.23 min
[3878400/10000000] Processed: 3,878,784 | Elapsed: 148.13 min | ETA: 233.77 min
[3916800/10000000] Processed: 3,917,184 | Elapsed: 149.57 min | ETA: 232.26 min
[3955200/10000000] Processed: 3,955,584 | Elapsed: 151.04 min | ETA: 230.80 min
[3993600/10000000] Processed: 3,993,984 | Elapsed: 152.51 min | ETA: 229.34 min
[4032000/10000000] Processed: 4,032,384 | Elapsed: 153.98 min | ETA: 227.88 min
[4070400/10000000] Processed: 4,070,784 | Elapsed: 155.45 min | ETA: 226.42 min
[4108800/10000000] Processed: 4,109,184 | Elapsed: 156.93 min | ETA: 224.97 min
[4147200/10000000] Processed: 4,147,584 | Elapsed: 158.41 min | ETA: 223.52 min
[4185600/10000000] Processed: 4,185,984 | Elapsed: 159.89 min | ETA: 222.07 min
[4224000/10000000] Processed: 4,224,384 | Elapsed: 161.36 min | ETA: 220.62 min
[4262400/10000000] Processed: 4,262,784 | Elapsed: 162.84 min | ETA: 219.16 min
[4300800/10000000] Processed: 4,301,184 | Elapsed: 164.31 min | ETA: 217.71 min
[4339200/10000000] Processed: 4,339,584 | Elapsed: 165.75 min | ETA: 216.20 min
[4377600/10000000] Processed: 4,377,984 | Elapsed: 167.22 min | ETA: 214.73 min
[4416000/10000000] Processed: 4,416,384 | Elapsed: 168.69 min | ETA: 213.28 min
[4454400/10000000] Processed: 4,454,784 | Elapsed: 170.17 min | ETA: 211.83 min
[4492800/10000000] Processed: 4,493,184 | Elapsed: 171.64 min | ETA: 210.36 min
[4531200/10000000] Processed: 4,531,584 | Elapsed: 173.10 min | ETA: 208.89 min
[4569600/10000000] Processed: 4,569,984 | Elapsed: 174.56 min | ETA: 207.41 min
[4608000/10000000] Processed: 4,608,384 | Elapsed: 176.02 min | ETA: 205.94 min
[4646400/10000000] Processed: 4,646,784 | Elapsed: 177.50 min | ETA: 204.48 min
[4684800/10000000] Processed: 4,685,184 | Elapsed: 178.97 min | ETA: 203.03 min
[4723200/10000000] Processed: 4,723,584 | Elapsed: 180.45 min | ETA: 201.57 min
[4761600/10000000] Processed: 4,761,984 | Elapsed: 181.92 min | ETA: 200.11 min
[4800000/10000000] Processed: 4,800,384 | Elapsed: 183.38 min | ETA: 198.63 min
[4838400/10000000] Processed: 4,838,784 | Elapsed: 184.83 min | ETA: 197.15 min
[4876800/10000000] Processed: 4,877,184 | Elapsed: 186.28 min | ETA: 195.67 min
[4915200/10000000] Processed: 4,915,584 | Elapsed: 187.74 min | ETA: 194.19 min
[4953600/10000000] Processed: 4,953,984 | Elapsed: 189.21 min | ETA: 192.73 min
[4992000/10000000] Processed: 4,992,384 | Elapsed: 190.69 min | ETA: 191.27 min
[5030400/10000000] Processed: 5,030,784 | Elapsed: 192.17 min | ETA: 189.81 min
[5068800/10000000] Processed: 5,069,184 | Elapsed: 193.64 min | ETA: 188.35 min
[5107200/10000000] Processed: 5,107,584 | Elapsed: 195.11 min | ETA: 186.89 min
[5145600/10000000] Processed: 5,145,984 | Elapsed: 196.59 min | ETA: 185.44 min
[5184000/10000000] Processed: 5,184,384 | Elapsed: 198.06 min | ETA: 183.98 min
[5222400/10000000] Processed: 5,222,784 | Elapsed: 199.54 min | ETA: 182.52 min
[5260800/10000000] Processed: 5,261,184 | Elapsed: 201.02 min | ETA: 181.06 min
[5299200/10000000] Processed: 5,299,584 | Elapsed: 202.49 min | ETA: 179.60 min
[5337600/10000000] Processed: 5,337,984 | Elapsed: 203.97 min | ETA: 178.14 min
[5376000/10000000] Processed: 5,376,384 | Elapsed: 205.44 min | ETA: 176.67 min
[5414400/10000000] Processed: 5,414,784 | Elapsed: 206.91 min | ETA: 175.21 min
[5452800/10000000] Processed: 5,453,184 | Elapsed: 208.38 min | ETA: 173.74 min
[5491200/10000000] Processed: 5,491,584 | Elapsed: 209.85 min | ETA: 172.28 min
[5529600/10000000] Processed: 5,529,984 | Elapsed: 211.32 min | ETA: 170.81 min
[5568000/10000000] Processed: 5,568,384 | Elapsed: 212.78 min | ETA: 169.34 min
[5606400/10000000] Processed: 5,606,784 | Elapsed: 214.25 min | ETA: 167.88 min
[5644800/10000000] Processed: 5,645,184 | Elapsed: 215.71 min | ETA: 166.40 min
[5683200/10000000] Processed: 5,683,584 | Elapsed: 217.18 min | ETA: 164.94 min
[5721600/10000000] Processed: 5,721,984 | Elapsed: 218.64 min | ETA: 163.47 min
[5760000/10000000] Processed: 5,760,384 | Elapsed: 220.12 min | ETA: 162.01 min
[5798400/10000000] Processed: 5,798,784 | Elapsed: 221.59 min | ETA: 160.54 min
[5836800/10000000] Processed: 5,837,184 | Elapsed: 223.06 min | ETA: 159.08 min
[5875200/10000000] Processed: 5,875,584 | Elapsed: 224.53 min | ETA: 157.61 min
[5913600/10000000] Processed: 5,913,984 | Elapsed: 226.00 min | ETA: 156.15 min
[5952000/10000000] Processed: 5,952,384 | Elapsed: 227.47 min | ETA: 154.68 min
[5990400/10000000] Processed: 5,990,784 | Elapsed: 228.94 min | ETA: 153.21 min
[6028800/10000000] Processed: 6,029,184 | Elapsed: 230.40 min | ETA: 151.74 min
[6067200/10000000] Processed: 6,067,584 | Elapsed: 231.86 min | ETA: 150.27 min
[6105600/10000000] Processed: 6,105,984 | Elapsed: 233.34 min | ETA: 148.81 min
[6144000/10000000] Processed: 6,144,384 | Elapsed: 234.81 min | ETA: 147.34 min
[6182400/10000000] Processed: 6,182,784 | Elapsed: 236.28 min | ETA: 145.88 min
[6220800/10000000] Processed: 6,221,184 | Elapsed: 237.75 min | ETA: 144.41 min
[6259200/10000000] Processed: 6,259,584 | Elapsed: 239.17 min | ETA: 142.92 min
[6297600/10000000] Processed: 6,297,984 | Elapsed: 240.63 min | ETA: 141.45 min
[6336000/10000000] Processed: 6,336,384 | Elapsed: 242.10 min | ETA: 139.98 min
[6374400/10000000] Processed: 6,374,784 | Elapsed: 243.58 min | ETA: 138.52 min
[6412800/10000000] Processed: 6,413,184 | Elapsed: 245.06 min | ETA: 137.06 min
[6451200/10000000] Processed: 6,451,584 | Elapsed: 246.53 min | ETA: 135.59 min
[6489600/10000000] Processed: 6,489,984 | Elapsed: 247.99 min | ETA: 134.12 min
[6528000/10000000] Processed: 6,528,384 | Elapsed: 249.47 min | ETA: 132.66 min
[6566400/10000000] Processed: 6,566,784 | Elapsed: 250.94 min | ETA: 131.19 min
[6604800/10000000] Processed: 6,605,184 | Elapsed: 252.41 min | ETA: 129.73 min
[6643200/10000000] Processed: 6,643,584 | Elapsed: 253.89 min | ETA: 128.27 min
[6681600/10000000] Processed: 6,681,984 | Elapsed: 255.36 min | ETA: 126.80 min
[6720000/10000000] Processed: 6,720,384 | Elapsed: 256.83 min | ETA: 125.33 min
[6758400/10000000] Processed: 6,758,784 | Elapsed: 258.29 min | ETA: 123.86 min
[6796800/10000000] Processed: 6,797,184 | Elapsed: 259.76 min | ETA: 122.40 min
[6835200/10000000] Processed: 6,835,584 | Elapsed: 261.22 min | ETA: 120.93 min
[6873600/10000000] Processed: 6,873,984 | Elapsed: 262.68 min | ETA: 119.46 min
[6912000/10000000] Processed: 6,912,384 | Elapsed: 264.15 min | ETA: 117.99 min
[6950400/10000000] Processed: 6,950,784 | Elapsed: 265.62 min | ETA: 116.52 min
[6988800/10000000] Processed: 6,989,184 | Elapsed: 267.10 min | ETA: 115.06 min
[7027200/10000000] Processed: 7,027,584 | Elapsed: 268.57 min | ETA: 113.60 min
[7065600/10000000] Processed: 7,065,984 | Elapsed: 270.02 min | ETA: 112.12 min
[7104000/10000000] Processed: 7,104,384 | Elapsed: 271.46 min | ETA: 110.64 min
[7142400/10000000] Processed: 7,142,784 | Elapsed: 272.93 min | ETA: 109.18 min
[7180800/10000000] Processed: 7,181,184 | Elapsed: 274.37 min | ETA: 107.70 min
[7219200/10000000] Processed: 7,219,584 | Elapsed: 275.84 min | ETA: 106.23 min
[7257600/10000000] Processed: 7,257,984 | Elapsed: 277.31 min | ETA: 104.77 min
[7296000/10000000] Processed: 7,296,384 | Elapsed: 278.79 min | ETA: 103.30 min
[7334400/10000000] Processed: 7,334,784 | Elapsed: 280.26 min | ETA: 101.84 min
[7372800/10000000] Processed: 7,373,184 | Elapsed: 281.74 min | ETA: 100.38 min
[7411200/10000000] Processed: 7,411,584 | Elapsed: 283.22 min | ETA: 98.91 min
[7449600/10000000] Processed: 7,449,984 | Elapsed: 284.69 min | ETA: 97.45 min
[7488000/10000000] Processed: 7,488,384 | Elapsed: 286.17 min | ETA: 95.98 min
[7526400/10000000] Processed: 7,526,784 | Elapsed: 287.64 min | ETA: 94.52 min
[7564800/10000000] Processed: 7,565,184 | Elapsed: 289.09 min | ETA: 93.04 min
[7603200/10000000] Processed: 7,603,584 | Elapsed: 290.53 min | ETA: 91.57 min
[7641600/10000000] Processed: 7,641,984 | Elapsed: 291.99 min | ETA: 90.10 min
[7680000/10000000] Processed: 7,680,384 | Elapsed: 293.42 min | ETA: 88.62 min
[7718400/10000000] Processed: 7,718,784 | Elapsed: 294.85 min | ETA: 87.14 min
[7756800/10000000] Processed: 7,757,184 | Elapsed: 296.33 min | ETA: 85.68 min
[7795200/10000000] Processed: 7,795,584 | Elapsed: 297.78 min | ETA: 84.21 min
[7833600/10000000] Processed: 7,833,984 | Elapsed: 299.23 min | ETA: 82.73 min
[7872000/10000000] Processed: 7,872,384 | Elapsed: 300.69 min | ETA: 81.27 min
[7910400/10000000] Processed: 7,910,784 | Elapsed: 302.15 min | ETA: 79.80 min
[7948800/10000000] Processed: 7,949,184 | Elapsed: 303.61 min | ETA: 78.33 min
[7987200/10000000] Processed: 7,987,584 | Elapsed: 305.04 min | ETA: 76.85 min
[8025600/10000000] Processed: 8,025,984 | Elapsed: 306.50 min | ETA: 75.39 min
[8064000/10000000] Processed: 8,064,384 | Elapsed: 307.93 min | ETA: 73.91 min
[8102400/10000000] Processed: 8,102,784 | Elapsed: 309.38 min | ETA: 72.44 min
[8140800/10000000] Processed: 8,141,184 | Elapsed: 310.84 min | ETA: 70.97 min
[8179200/10000000] Processed: 8,179,584 | Elapsed: 312.30 min | ETA: 69.50 min
[8217600/10000000] Processed: 8,217,984 | Elapsed: 313.75 min | ETA: 68.03 min
[8256000/10000000] Processed: 8,256,384 | Elapsed: 315.21 min | ETA: 66.57 min
[8294400/10000000] Processed: 8,294,784 | Elapsed: 316.65 min | ETA: 65.10 min
[8332800/10000000] Processed: 8,333,184 | Elapsed: 318.13 min | ETA: 63.63 min
[8371200/10000000] Processed: 8,371,584 | Elapsed: 319.60 min | ETA: 62.17 min
[8409600/10000000] Processed: 8,409,984 | Elapsed: 321.08 min | ETA: 60.70 min
[8448000/10000000] Processed: 8,448,384 | Elapsed: 322.55 min | ETA: 59.24 min
[8486400/10000000] Processed: 8,486,784 | Elapsed: 324.03 min | ETA: 57.77 min
[8524800/10000000] Processed: 8,525,184 | Elapsed: 325.50 min | ETA: 56.31 min
[8563200/10000000] Processed: 8,563,584 | Elapsed: 326.98 min | ETA: 54.85 min
[8601600/10000000] Processed: 8,601,984 | Elapsed: 328.46 min | ETA: 53.38 min
[8640000/10000000] Processed: 8,640,384 | Elapsed: 329.93 min | ETA: 51.92 min
[8678400/10000000] Processed: 8,678,784 | Elapsed: 331.40 min | ETA: 50.45 min
[8716800/10000000] Processed: 8,717,184 | Elapsed: 332.88 min | ETA: 48.99 min
[8755200/10000000] Processed: 8,755,584 | Elapsed: 334.36 min | ETA: 47.52 min
[8793600/10000000] Processed: 8,793,984 | Elapsed: 335.83 min | ETA: 46.06 min
[8832000/10000000] Processed: 8,832,384 | Elapsed: 337.31 min | ETA: 44.59 min
[8870400/10000000] Processed: 8,870,784 | Elapsed: 338.78 min | ETA: 43.13 min
[8908800/10000000] Processed: 8,909,184 | Elapsed: 340.26 min | ETA: 41.66 min
[8947200/10000000] Processed: 8,947,584 | Elapsed: 341.73 min | ETA: 40.19 min
[8985600/10000000] Processed: 8,985,984 | Elapsed: 343.20 min | ETA: 38.73 min
[9024000/10000000] Processed: 9,024,384 | Elapsed: 344.68 min | ETA: 37.26 min
[9062400/10000000] Processed: 9,062,784 | Elapsed: 346.15 min | ETA: 35.80 min
[9100800/10000000] Processed: 9,101,184 | Elapsed: 347.63 min | ETA: 34.33 min
[9139200/10000000] Processed: 9,139,584 | Elapsed: 349.10 min | ETA: 32.87 min
[9177600/10000000] Processed: 9,177,984 | Elapsed: 350.58 min | ETA: 31.40 min
[9216000/10000000] Processed: 9,216,384 | Elapsed: 352.05 min | ETA: 29.93 min
[9254400/10000000] Processed: 9,254,784 | Elapsed: 353.53 min | ETA: 28.47 min
[9292800/10000000] Processed: 9,293,184 | Elapsed: 354.98 min | ETA: 27.00 min
[9331200/10000000] Processed: 9,331,584 | Elapsed: 356.43 min | ETA: 25.53 min
[9369600/10000000] Processed: 9,369,984 | Elapsed: 357.90 min | ETA: 24.06 min
[9408000/10000000] Processed: 9,408,384 | Elapsed: 359.35 min | ETA: 22.60 min
[9446400/10000000] Processed: 9,446,784 | Elapsed: 360.82 min | ETA: 21.13 min
[9484800/10000000] Processed: 9,485,184 | Elapsed: 362.26 min | ETA: 19.66 min
[9523200/10000000] Processed: 9,523,584 | Elapsed: 363.72 min | ETA: 18.19 min
[9561600/10000000] Processed: 9,561,984 | Elapsed: 365.18 min | ETA: 16.73 min
[9600000/10000000] Processed: 9,600,384 | Elapsed: 366.63 min | ETA: 15.26 min
[9638400/10000000] Processed: 9,638,784 | Elapsed: 368.10 min | ETA: 13.79 min
[9676800/10000000] Processed: 9,677,184 | Elapsed: 369.55 min | ETA: 12.33 min
[9715200/10000000] Processed: 9,715,584 | Elapsed: 371.01 min | ETA: 10.86 min
[9753600/10000000] Processed: 9,753,984 | Elapsed: 372.44 min | ETA: 9.39 min
[9792000/10000000] Processed: 9,792,384 | Elapsed: 373.90 min | ETA: 7.93 min
[9830400/10000000] Processed: 9,830,784 | Elapsed: 375.37 min | ETA: 6.46 min
[9868800/10000000] Processed: 9,869,184 | Elapsed: 376.85 min | ETA: 5.00 min
[9907200/10000000] Processed: 9,907,584 | Elapsed: 378.32 min | ETA: 3.53 min
[9945600/10000000] Processed: 9,945,984 | Elapsed: 379.80 min | ETA: 2.06 min
[9984000/10000000] Processed: 9,984,384 | Elapsed: 381.32 min | ETA: 0.60 min
All chunks processed
