Data loaded!
Total unique citation sentences: 58405093
Processing chunk 0 (0 to 10000000)
[0/10000000] Processed: 384 | Elapsed: 0.02 min | ETA: 421.15 min
[960000/10000000] Processed: 960,384 | Elapsed: 36.13 min | ETA: 340.03 min
[998400/10000000] Processed: 998,784 | Elapsed: 37.57 min | ETA: 338.59 min
[1036800/10000000] Processed: 1,037,184 | Elapsed: 39.03 min | ETA: 337.32 min
[1075200/10000000] Processed: 1,075,584 | Elapsed: 40.49 min | ETA: 335.96 min
[1113600/10000000] Processed: 1,113,984 | Elapsed: 41.94 min | ETA: 334.56 min
[1152000/10000000] Processed: 1,152,384 | Elapsed: 43.39 min | ETA: 333.14 min
[1190400/10000000] Processed: 1,190,784 | Elapsed: 44.85 min | ETA: 331.76 min
[1228800/10000000] Processed: 1,229,184 | Elapsed: 46.30 min | ETA: 330.39 min
[1267200/10000000] Processed: 1,267,584 | Elapsed: 47.76 min | ETA: 329.03 min
[1305600/10000000] Processed: 1,305,984 | Elapsed: 49.23 min | ETA: 327.70 min
[1344000/10000000] Processed: 1,344,384 | Elapsed: 50.69 min | ETA: 326.38 min
[1382400/10000000] Processed: 1,382,784 | Elapsed: 52.16 min | ETA: 325.05 min
[1420800/10000000] Processed: 1,421,184 | Elapsed: 53.62 min | ETA: 323.65 min
[1459200/10000000] Processed: 1,459,584 | Elapsed: 55.08 min | ETA: 322.26 min
[1497600/10000000] Processed: 1,497,984 | Elapsed: 56.52 min | ETA: 320.79 min
[1536000/10000000] Processed: 1,536,384 | Elapsed: 57.95 min | ETA: 319.24 min
[1574400/10000000] Processed: 1,574,784 | Elapsed: 59.40 min | ETA: 317.78 min
[1612800/10000000] Processed: 1,613,184 | Elapsed: 60.85 min | ETA: 316.38 min
[1651200/10000000] Processed: 1,651,584 | Elapsed: 62.32 min | ETA: 315.03 min
[1689600/10000000] Processed: 1,689,984 | Elapsed: 63.78 min | ETA: 313.62 min
[1728000/10000000] Processed: 1,728,384 | Elapsed: 65.22 min | ETA: 312.11 min
[1766400/10000000] Processed: 1,766,784 | Elapsed: 66.63 min | ETA: 310.51 min
[1804800/10000000] Processed: 1,805,184 | Elapsed: 68.09 min | ETA: 309.09 min
[1843200/10000000] Processed: 1,843,584 | Elapsed: 69.53 min | ETA: 307.63 min
[1881600/10000000] Processed: 1,881,984 | Elapsed: 70.99 min | ETA: 306.20 min
[1920000/10000000] Processed: 1,920,384 | Elapsed: 72.41 min | ETA: 304.66 min
[1958400/10000000] Processed: 1,958,784 | Elapsed: 73.88 min | ETA: 303.29 min
[1996800/10000000] Processed: 1,997,184 | Elapsed: 75.34 min | ETA: 301.90 min
[2035200/10000000] Processed: 2,035,584 | Elapsed: 76.79 min | ETA: 300.44 min
[2073600/10000000] Processed: 2,073,984 | Elapsed: 78.24 min | ETA: 299.00 min
[2112000/10000000] Processed: 2,112,384 | Elapsed: 79.69 min | ETA: 297.58 min
[2150400/10000000] Processed: 2,150,784 | Elapsed: 81.16 min | ETA: 296.18 min
[2188800/10000000] Processed: 2,189,184 | Elapsed: 82.62 min | ETA: 294.78 min
[2227200/10000000] Processed: 2,227,584 | Elapsed: 84.09 min | ETA: 293.40 min
[2265600/10000000] Processed: 2,265,984 | Elapsed: 85.55 min | ETA: 292.00 min
[2304000/10000000] Processed: 2,304,384 | Elapsed: 86.99 min | ETA: 290.51 min
[2342400/10000000] Processed: 2,342,784 | Elapsed: 88.43 min | ETA: 289.04 min
[2380800/10000000] Processed: 2,381,184 | Elapsed: 89.87 min | ETA: 287.56 min
[2419200/10000000] Processed: 2,419,584 | Elapsed: 91.33 min | ETA: 286.12 min
[2457600/10000000] Processed: 2,457,984 | Elapsed: 92.78 min | ETA: 284.67 min
[2496000/10000000] Processed: 2,496,384 | Elapsed: 94.23 min | ETA: 283.23 min
[2534400/10000000] Processed: 2,534,784 | Elapsed: 95.68 min | ETA: 281.80 min
[2572800/10000000] Processed: 2,573,184 | Elapsed: 97.13 min | ETA: 280.34 min
[2611200/10000000] Processed: 2,611,584 | Elapsed: 98.58 min | ETA: 278.91 min
[2649600/10000000] Processed: 2,649,984 | Elapsed: 100.04 min | ETA: 277.48 min
[2688000/10000000] Processed: 2,688,384 | Elapsed: 101.49 min | ETA: 276.02 min
[2726400/10000000] Processed: 2,726,784 | Elapsed: 102.95 min | ETA: 274.61 min
[2764800/10000000] Processed: 2,765,184 | Elapsed: 104.41 min | ETA: 273.19 min
[2803200/10000000] Processed: 2,803,584 | Elapsed: 105.88 min | ETA: 271.77 min
[2841600/10000000] Processed: 2,841,984 | Elapsed: 107.34 min | ETA: 270.35 min
[2880000/10000000] Processed: 2,880,384 | Elapsed: 108.80 min | ETA: 268.92 min
[2918400/10000000] Processed: 2,918,784 | Elapsed: 110.26 min | ETA: 267.50 min
[2956800/10000000] Processed: 2,957,184 | Elapsed: 111.72 min | ETA: 266.08 min
[2995200/10000000] Processed: 2,995,584 | Elapsed: 113.18 min | ETA: 264.65 min
[3033600/10000000] Processed: 3,033,984 | Elapsed: 114.65 min | ETA: 263.23 min
[3072000/10000000] Processed: 3,072,384 | Elapsed: 116.11 min | ETA: 261.81 min
[3110400/10000000] Processed: 3,110,784 | Elapsed: 117.57 min | ETA: 260.38 min
[3148800/10000000] Processed: 3,149,184 | Elapsed: 119.02 min | ETA: 258.91 min
[3187200/10000000] Processed: 3,187,584 | Elapsed: 120.47 min | ETA: 257.46 min
[3225600/10000000] Processed: 3,225,984 | Elapsed: 121.91 min | ETA: 256.00 min
[3264000/10000000] Processed: 3,264,384 | Elapsed: 123.36 min | ETA: 254.53 min
[3302400/10000000] Processed: 3,302,784 | Elapsed: 124.82 min | ETA: 253.11 min
[3340800/10000000] Processed: 3,341,184 | Elapsed: 126.29 min | ETA: 251.69 min
[3379200/10000000] Processed: 3,379,584 | Elapsed: 127.75 min | ETA: 250.26 min
[3417600/10000000] Processed: 3,417,984 | Elapsed: 129.20 min | ETA: 248.81 min
[3456000/10000000] Processed: 3,456,384 | Elapsed: 130.66 min | ETA: 247.36 min
[3494400/10000000] Processed: 3,494,784 | Elapsed: 132.12 min | ETA: 245.94 min
[3532800/10000000] Processed: 3,533,184 | Elapsed: 133.58 min | ETA: 244.49 min
[3571200/10000000] Processed: 3,571,584 | Elapsed: 134.99 min | ETA: 242.96 min
[3609600/10000000] Processed: 3,609,984 | Elapsed: 136.44 min | ETA: 241.52 min
[3648000/10000000] Processed: 3,648,384 | Elapsed: 137.91 min | ETA: 240.09 min
[3686400/10000000] Processed: 3,686,784 | Elapsed: 139.36 min | ETA: 238.64 min
[3724800/10000000] Processed: 3,725,184 | Elapsed: 140.80 min | ETA: 237.17 min
[3763200/10000000] Processed: 3,763,584 | Elapsed: 142.25 min | ETA: 235.72 min
[3801600/10000000] Processed: 3,801,984 | Elapsed: 143.72 min | ETA: 234.29 min
[3840000/10000000] Processed: 3,840,384 | Elapsed: 145.18 min | ETA: 232.86 min
[3878400/10000000] Processed: 3,878,784 | Elapsed: 146.65 min | ETA: 231.43 min
[3916800/10000000] Processed: 3,917,184 | Elapsed: 148.12 min | ETA: 230.00 min
[3955200/10000000] Processed: 3,955,584 | Elapsed: 149.58 min | ETA: 228.56 min
[3993600/10000000] Processed: 3,993,984 | Elapsed: 151.04 min | ETA: 227.13 min
[4032000/10000000] Processed: 4,032,384 | Elapsed: 152.50 min | ETA: 225.69 min
[4070400/10000000] Processed: 4,070,784 | Elapsed: 153.97 min | ETA: 224.26 min
[4108800/10000000] Processed: 4,109,184 | Elapsed: 155.44 min | ETA: 222.83 min
[4147200/10000000] Processed: 4,147,584 | Elapsed: 156.91 min | ETA: 221.40 min
[4185600/10000000] Processed: 4,185,984 | Elapsed: 158.38 min | ETA: 219.97 min
[4224000/10000000] Processed: 4,224,384 | Elapsed: 159.84 min | ETA: 218.53 min
[4262400/10000000] Processed: 4,262,784 | Elapsed: 161.30 min | ETA: 217.09 min
[4300800/10000000] Processed: 4,301,184 | Elapsed: 162.76 min | ETA: 215.64 min
[4339200/10000000] Processed: 4,339,584 | Elapsed: 164.21 min | ETA: 214.19 min
[4377600/10000000] Processed: 4,377,984 | Elapsed: 165.65 min | ETA: 212.72 min
[4416000/10000000] Processed: 4,416,384 | Elapsed: 167.09 min | ETA: 211.26 min
[4454400/10000000] Processed: 4,454,784 | Elapsed: 168.56 min | ETA: 209.82 min
[4492800/10000000] Processed: 4,493,184 | Elapsed: 170.01 min | ETA: 208.36 min
[4531200/10000000] Processed: 4,531,584 | Elapsed: 171.46 min | ETA: 206.91 min
[4569600/10000000] Processed: 4,569,984 | Elapsed: 172.86 min | ETA: 205.39 min
[4608000/10000000] Processed: 4,608,384 | Elapsed: 174.31 min | ETA: 203.94 min
[4646400/10000000] Processed: 4,646,784 | Elapsed: 175.76 min | ETA: 202.48 min
[4684800/10000000] Processed: 4,685,184 | Elapsed: 177.20 min | ETA: 201.02 min
[4723200/10000000] Processed: 4,723,584 | Elapsed: 178.67 min | ETA: 199.58 min
[4761600/10000000] Processed: 4,761,984 | Elapsed: 180.13 min | ETA: 198.13 min
[4800000/10000000] Processed: 4,800,384 | Elapsed: 181.59 min | ETA: 196.69 min
[4838400/10000000] Processed: 4,838,784 | Elapsed: 183.06 min | ETA: 195.26 min
[4876800/10000000] Processed: 4,877,184 | Elapsed: 184.49 min | ETA: 193.79 min
[4915200/10000000] Processed: 4,915,584 | Elapsed: 185.93 min | ETA: 192.32 min
[4953600/10000000] Processed: 4,953,984 | Elapsed: 187.39 min | ETA: 190.87 min
[4992000/10000000] Processed: 4,992,384 | Elapsed: 188.86 min | ETA: 189.43 min
[5030400/10000000] Processed: 5,030,784 | Elapsed: 190.32 min | ETA: 187.99 min
[5068800/10000000] Processed: 5,069,184 | Elapsed: 191.77 min | ETA: 186.54 min
[5107200/10000000] Processed: 5,107,584 | Elapsed: 193.22 min | ETA: 185.08 min
[5145600/10000000] Processed: 5,145,984 | Elapsed: 194.67 min | ETA: 183.63 min
[5184000/10000000] Processed: 5,184,384 | Elapsed: 196.11 min | ETA: 182.16 min
[5222400/10000000] Processed: 5,222,784 | Elapsed: 197.56 min | ETA: 180.71 min
[5260800/10000000] Processed: 5,261,184 | Elapsed: 199.00 min | ETA: 179.24 min
[5299200/10000000] Processed: 5,299,584 | Elapsed: 200.47 min | ETA: 177.80 min
[5337600/10000000] Processed: 5,337,984 | Elapsed: 201.94 min | ETA: 176.36 min
[5376000/10000000] Processed: 5,376,384 | Elapsed: 203.37 min | ETA: 174.89 min
[5414400/10000000] Processed: 5,414,784 | Elapsed: 204.84 min | ETA: 173.46 min
[5452800/10000000] Processed: 5,453,184 | Elapsed: 206.30 min | ETA: 172.01 min
[5491200/10000000] Processed: 5,491,584 | Elapsed: 207.76 min | ETA: 170.57 min
[5529600/10000000] Processed: 5,529,984 | Elapsed: 209.23 min | ETA: 169.13 min
[5568000/10000000] Processed: 5,568,384 | Elapsed: 210.70 min | ETA: 167.69 min
[5606400/10000000] Processed: 5,606,784 | Elapsed: 212.16 min | ETA: 166.24 min
[5644800/10000000] Processed: 5,645,184 | Elapsed: 213.61 min | ETA: 164.78 min
[5683200/10000000] Processed: 5,683,584 | Elapsed: 215.04 min | ETA: 163.32 min
[5721600/10000000] Processed: 5,721,984 | Elapsed: 216.48 min | ETA: 161.85 min
[5760000/10000000] Processed: 5,760,384 | Elapsed: 217.94 min | ETA: 160.40 min
[5798400/10000000] Processed: 5,798,784 | Elapsed: 219.40 min | ETA: 158.95 min
[5836800/10000000] Processed: 5,837,184 | Elapsed: 220.86 min | ETA: 157.51 min
[5875200/10000000] Processed: 5,875,584 | Elapsed: 222.33 min | ETA: 156.06 min
[5913600/10000000] Processed: 5,913,984 | Elapsed: 223.78 min | ETA: 154.61 min
[5952000/10000000] Processed: 5,952,384 | Elapsed: 225.22 min | ETA: 153.15 min
[5990400/10000000] Processed: 5,990,784 | Elapsed: 226.69 min | ETA: 151.71 min
[6028800/10000000] Processed: 6,029,184 | Elapsed: 228.13 min | ETA: 150.25 min
[6067200/10000000] Processed: 6,067,584 | Elapsed: 229.56 min | ETA: 148.78 min
[6105600/10000000] Processed: 6,105,984 | Elapsed: 230.99 min | ETA: 147.31 min
[6144000/10000000] Processed: 6,144,384 | Elapsed: 232.42 min | ETA: 145.84 min
[6182400/10000000] Processed: 6,182,784 | Elapsed: 233.85 min | ETA: 144.38 min
[6220800/10000000] Processed: 6,221,184 | Elapsed: 235.29 min | ETA: 142.91 min
[6259200/10000000] Processed: 6,259,584 | Elapsed: 236.72 min | ETA: 141.45 min
[6297600/10000000] Processed: 6,297,984 | Elapsed: 238.15 min | ETA: 139.99 min
[6336000/10000000] Processed: 6,336,384 | Elapsed: 239.60 min | ETA: 138.53 min
[6374400/10000000] Processed: 6,374,784 | Elapsed: 241.01 min | ETA: 137.06 min
[6412800/10000000] Processed: 6,413,184 | Elapsed: 242.43 min | ETA: 135.59 min
[6451200/10000000] Processed: 6,451,584 | Elapsed: 243.87 min | ETA: 134.13 min
[6489600/10000000] Processed: 6,489,984 | Elapsed: 245.34 min | ETA: 132.69 min
[6528000/10000000] Processed: 6,528,384 | Elapsed: 246.80 min | ETA: 131.24 min
[6566400/10000000] Processed: 6,566,784 | Elapsed: 248.26 min | ETA: 129.79 min
[6604800/10000000] Processed: 6,605,184 | Elapsed: 249.73 min | ETA: 128.35 min
[6643200/10000000] Processed: 6,643,584 | Elapsed: 251.18 min | ETA: 126.90 min
[6681600/10000000] Processed: 6,681,984 | Elapsed: 252.65 min | ETA: 125.46 min
[6720000/10000000] Processed: 6,720,384 | Elapsed: 254.11 min | ETA: 124.01 min
[6758400/10000000] Processed: 6,758,784 | Elapsed: 255.58 min | ETA: 122.56 min
[6796800/10000000] Processed: 6,797,184 | Elapsed: 257.05 min | ETA: 121.12 min
[6835200/10000000] Processed: 6,835,584 | Elapsed: 258.50 min | ETA: 119.67 min
[6873600/10000000] Processed: 6,873,984 | Elapsed: 259.96 min | ETA: 118.22 min
[6912000/10000000] Processed: 6,912,384 | Elapsed: 261.42 min | ETA: 116.77 min
[6950400/10000000] Processed: 6,950,784 | Elapsed: 262.88 min | ETA: 115.32 min
[6988800/10000000] Processed: 6,989,184 | Elapsed: 264.34 min | ETA: 113.87 min
[7027200/10000000] Processed: 7,027,584 | Elapsed: 265.80 min | ETA: 112.42 min
[7065600/10000000] Processed: 7,065,984 | Elapsed: 267.26 min | ETA: 110.98 min
[7104000/10000000] Processed: 7,104,384 | Elapsed: 268.71 min | ETA: 109.52 min
[7142400/10000000] Processed: 7,142,784 | Elapsed: 270.17 min | ETA: 108.07 min
[7180800/10000000] Processed: 7,181,184 | Elapsed: 271.64 min | ETA: 106.63 min
[7219200/10000000] Processed: 7,219,584 | Elapsed: 273.11 min | ETA: 105.18 min
[7257600/10000000] Processed: 7,257,984 | Elapsed: 274.56 min | ETA: 103.73 min
[7296000/10000000] Processed: 7,296,384 | Elapsed: 276.02 min | ETA: 102.28 min
[7334400/10000000] Processed: 7,334,784 | Elapsed: 277.47 min | ETA: 100.82 min
[7372800/10000000] Processed: 7,373,184 | Elapsed: 278.90 min | ETA: 99.36 min
[7411200/10000000] Processed: 7,411,584 | Elapsed: 280.37 min | ETA: 97.92 min
[7449600/10000000] Processed: 7,449,984 | Elapsed: 281.80 min | ETA: 96.46 min
[7488000/10000000] Processed: 7,488,384 | Elapsed: 283.25 min | ETA: 95.00 min
[7526400/10000000] Processed: 7,526,784 | Elapsed: 284.69 min | ETA: 93.55 min
[7564800/10000000] Processed: 7,565,184 | Elapsed: 286.11 min | ETA: 92.08 min
[7603200/10000000] Processed: 7,603,584 | Elapsed: 287.53 min | ETA: 90.62 min
[7641600/10000000] Processed: 7,641,984 | Elapsed: 288.97 min | ETA: 89.16 min
[7680000/10000000] Processed: 7,680,384 | Elapsed: 290.41 min | ETA: 87.71 min
[7718400/10000000] Processed: 7,718,784 | Elapsed: 291.87 min | ETA: 86.26 min
[7756800/10000000] Processed: 7,757,184 | Elapsed: 293.34 min | ETA: 84.81 min
[7795200/10000000] Processed: 7,795,584 | Elapsed: 294.81 min | ETA: 83.36 min
[7833600/10000000] Processed: 7,833,984 | Elapsed: 296.27 min | ETA: 81.92 min
[7872000/10000000] Processed: 7,872,384 | Elapsed: 297.73 min | ETA: 80.47 min
[7910400/10000000] Processed: 7,910,784 | Elapsed: 299.19 min | ETA: 79.01 min
[7948800/10000000] Processed: 7,949,184 | Elapsed: 300.64 min | ETA: 77.56 min
[7987200/10000000] Processed: 7,987,584 | Elapsed: 302.10 min | ETA: 76.11 min
[8025600/10000000] Processed: 8,025,984 | Elapsed: 303.56 min | ETA: 74.66 min
[8064000/10000000] Processed: 8,064,384 | Elapsed: 305.02 min | ETA: 73.21 min
[8102400/10000000] Processed: 8,102,784 | Elapsed: 306.48 min | ETA: 71.76 min
[8140800/10000000] Processed: 8,141,184 | Elapsed: 307.94 min | ETA: 70.31 min
[8179200/10000000] Processed: 8,179,584 | Elapsed: 309.38 min | ETA: 68.86 min
[8217600/10000000] Processed: 8,217,984 | Elapsed: 310.85 min | ETA: 67.41 min
[8256000/10000000] Processed: 8,256,384 | Elapsed: 312.32 min | ETA: 65.96 min
[8294400/10000000] Processed: 8,294,784 | Elapsed: 313.79 min | ETA: 64.51 min
[8332800/10000000] Processed: 8,333,184 | Elapsed: 315.25 min | ETA: 63.06 min
[8371200/10000000] Processed: 8,371,584 | Elapsed: 316.72 min | ETA: 61.61 min
[8409600/10000000] Processed: 8,409,984 | Elapsed: 318.18 min | ETA: 60.16 min
[8448000/10000000] Processed: 8,448,384 | Elapsed: 319.64 min | ETA: 58.71 min
[8486400/10000000] Processed: 8,486,784 | Elapsed: 321.11 min | ETA: 57.25 min
[8524800/10000000] Processed: 8,525,184 | Elapsed: 322.57 min | ETA: 55.80 min
[8563200/10000000] Processed: 8,563,584 | Elapsed: 324.03 min | ETA: 54.35 min
[8601600/10000000] Processed: 8,601,984 | Elapsed: 325.50 min | ETA: 52.90 min
[8640000/10000000] Processed: 8,640,384 | Elapsed: 326.97 min | ETA: 51.45 min
[8678400/10000000] Processed: 8,678,784 | Elapsed: 328.43 min | ETA: 50.00 min
[8716800/10000000] Processed: 8,717,184 | Elapsed: 329.89 min | ETA: 48.55 min
[8755200/10000000] Processed: 8,755,584 | Elapsed: 331.36 min | ETA: 47.10 min
[8793600/10000000] Processed: 8,793,984 | Elapsed: 332.82 min | ETA: 45.64 min
[8832000/10000000] Processed: 8,832,384 | Elapsed: 334.28 min | ETA: 44.19 min
[8870400/10000000] Processed: 8,870,784 | Elapsed: 335.72 min | ETA: 42.74 min
[8908800/10000000] Processed: 8,909,184 | Elapsed: 337.19 min | ETA: 41.28 min
[8947200/10000000] Processed: 8,947,584 | Elapsed: 338.66 min | ETA: 39.83 min
[8985600/10000000] Processed: 8,985,984 | Elapsed: 340.13 min | ETA: 38.38 min
[9024000/10000000] Processed: 9,024,384 | Elapsed: 341.59 min | ETA: 36.93 min
[9062400/10000000] Processed: 9,062,784 | Elapsed: 343.05 min | ETA: 35.48 min
[9100800/10000000] Processed: 9,101,184 | Elapsed: 344.50 min | ETA: 34.02 min
[9139200/10000000] Processed: 9,139,584 | Elapsed: 345.95 min | ETA: 32.57 min
[9177600/10000000] Processed: 9,177,984 | Elapsed: 347.41 min | ETA: 31.12 min
[9216000/10000000] Processed: 9,216,384 | Elapsed: 348.87 min | ETA: 29.66 min
[9254400/10000000] Processed: 9,254,784 | Elapsed: 350.33 min | ETA: 28.21 min
[9292800/10000000] Processed: 9,293,184 | Elapsed: 351.79 min | ETA: 26.76 min
[9331200/10000000] Processed: 9,331,584 | Elapsed: 353.25 min | ETA: 25.30 min
[9369600/10000000] Processed: 9,369,984 | Elapsed: 354.71 min | ETA: 23.85 min
[9408000/10000000] Processed: 9,408,384 | Elapsed: 356.18 min | ETA: 22.40 min
[9446400/10000000] Processed: 9,446,784 | Elapsed: 357.64 min | ETA: 20.94 min
[9484800/10000000] Processed: 9,485,184 | Elapsed: 359.10 min | ETA: 19.49 min
[9523200/10000000] Processed: 9,523,584 | Elapsed: 360.56 min | ETA: 18.04 min
[9561600/10000000] Processed: 9,561,984 | Elapsed: 362.02 min | ETA: 16.58 min
[9600000/10000000] Processed: 9,600,384 | Elapsed: 363.47 min | ETA: 15.13 min
[9638400/10000000] Processed: 9,638,784 | Elapsed: 364.93 min | ETA: 13.68 min
[9676800/10000000] Processed: 9,677,184 | Elapsed: 366.40 min | ETA: 12.22 min
[9715200/10000000] Processed: 9,715,584 | Elapsed: 367.85 min | ETA: 10.77 min
[9753600/10000000] Processed: 9,753,984 | Elapsed: 369.29 min | ETA: 9.31 min
[9792000/10000000] Processed: 9,792,384 | Elapsed: 370.74 min | ETA: 7.86 min
[9830400/10000000] Processed: 9,830,784 | Elapsed: 372.17 min | ETA: 6.41 min
[9868800/10000000] Processed: 9,869,184 | Elapsed: 373.63 min | ETA: 4.95 min
[9907200/10000000] Processed: 9,907,584 | Elapsed: 375.10 min | ETA: 3.50 min
[9945600/10000000] Processed: 9,945,984 | Elapsed: 376.56 min | ETA: 2.05 min
[9984000/10000000] Processed: 9,984,384 | Elapsed: 378.03 min | ETA: 0.59 min
All chunks processed
